year,pacfa_id,license_no,business_type,facility_name,address,city,state,zip_code,county,latitude,longitude,animal_type,measure,value
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Adoption,2974
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Beginning Inventory,138
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Death,9
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Ending Inventory,102
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Euthanasia,329
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Missing,0
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Other Intake,909
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Owner Relinquished,3184
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Stray,1783
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Transfer In,1052
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Dog,Transfer Out,2
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Adoption,667
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Beginning Inventory,18
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Death,18
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Ending Inventory,11
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Euthanasia,49
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Missing,3
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Other Intake,415
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Owner Relinquished,687
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Stray,161
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Transfer In,25
2023,6507,Pl001822,Pet Animal Large Shelter,Foothills Animal Shelter,580 McIntyre Street,Golden,Co,80401,Jefferson County,39.724445,-105.214237,Other,Transfer Out,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Adoption,4
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Beginning Inventory,14
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Death,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Ending Inventory,5
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Euthanasia,1
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Missing,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Other Intake,144
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Owner Relinquished,150
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Stray,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Transfer In,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Cat,Transfer Out,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Adoption,6
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Beginning Inventory,4
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Death,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Ending Inventory,4
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Euthanasia,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Missing,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Other Intake,62
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Owner Relinquished,68
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Stray,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Transfer In,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Dog,Transfer Out,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Adoption,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Beginning Inventory,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Death,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Ending Inventory,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Euthanasia,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Missing,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Other Intake,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Owner Relinquished,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Stray,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Transfer In,0
2023,,Pl002Mhf,Pet Animal Large Rescue,"For Pets' Sake, Inc.",,Cortez,Co,81321,Montezuma County,37.34862,-108.583778,Other,Transfer Out,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Adoption,81
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Beginning Inventory,25
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Death,2
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Ending Inventory,15
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Euthanasia,16
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Missing,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Other Intake,1020
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Owner Relinquished,1
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Stray,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Transfer In,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Cat,Transfer Out,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Adoption,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Beginning Inventory,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Death,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Ending Inventory,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Euthanasia,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Missing,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Other Intake,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Owner Relinquished,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Stray,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Transfer In,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Dog,Transfer Out,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Adoption,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Beginning Inventory,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Death,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Ending Inventory,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Euthanasia,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Missing,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Other Intake,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Owner Relinquished,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Stray,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Transfer In,0
2023,,Pl001Xyk,Pet Animal Large Rescue,Forgotten Felines Rescue,3124 S. Parker Rd Suite A2-607,"Aurora,  CO",Co,Co,Arapahoe County,41.75527,-88.309507,Other,Transfer Out,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Adoption,211
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Beginning Inventory,31
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Death,106
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Ending Inventory,36
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Euthanasia,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Missing,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Other Intake,56
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Owner Relinquished,89
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Stray,316
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Transfer In,3
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Cat,Transfer Out,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Adoption,122
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Beginning Inventory,24
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Death,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Ending Inventory,21
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Euthanasia,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Missing,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Other Intake,17
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Owner Relinquished,131
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Stray,240
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Transfer In,3
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Dog,Transfer Out,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Adoption,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Beginning Inventory,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Death,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Ending Inventory,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Euthanasia,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Missing,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Other Intake,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Owner Relinquished,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Stray,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Transfer In,0
2023,6141,Pl00122S,Pet Animal Small Shelter,Fort Morgan Humane Society,900 East Railroad P.O. Box 24,Fort Morgan,Co,80701,Morgan County,40.192576,-103.817316,Other,Transfer Out,0
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Adoption,142
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Beginning Inventory,142
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Death,0
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Ending Inventory,142
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Euthanasia,0
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Missing,0
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Other Intake,0
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Owner Relinquished,8
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Stray,2
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Transfer In,132
2023,,,,Foster Kitten Mama,,,,,,,,Cat,Transfer Out,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Adoption,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Beginning Inventory,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Death,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Ending Inventory,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Euthanasia,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Missing,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Other Intake,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Owner Relinquished,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Stray,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Transfer In,0
2023,,,,Foster Kitten Mama,,,,,,,,Dog,Transfer Out,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Adoption,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Beginning Inventory,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Death,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Ending Inventory,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Euthanasia,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Missing,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Other Intake,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Owner Relinquished,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Stray,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Transfer In,0
2023,,,,Foster Kitten Mama,,,,,,,,Other,Transfer Out,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Adoption,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Beginning Inventory,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Death,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Ending Inventory,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Euthanasia,0
2023,,Pl002N7X,Pet Animal Small Rescue,Friends of Retired Greyhounds,PO Box 29678,Denver,Co,80219,Denver County,39.696096,-105.034969,Cat,Missing,0
